Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,1,X-At-Bt-Ct:X-At-Bt-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-At-Bt-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-At-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-Aw-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
0,1,X-Aw-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:X-At-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-At-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
0,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,9231,0,0,9231,0,0,0,305400
0,1,X-Aw-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,8955,0,0,305400
1,1,X-At-Bt-Ct:X-At-Bt-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-At-Bt-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-At-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-Aw-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
1,1,X-Aw-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:X-At-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-At-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
1,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,8472,0,0,8472,0,0,23732,302100
1,1,X-Aw-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,8034,0,23501,302100
2,1,X-At-Bt-Ct:X-At-Bt-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-At-Bt-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-At-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-Aw-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
2,1,X-Aw-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:X-At-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-At-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
2,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,7745,0,0,7745,0,0,32108,282300
2,1,X-Aw-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,7158,0,31914,282300
3,1,X-At-Bt-Ct:X-At-Bt-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-At-Bt-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-At-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-Aw-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
3,1,X-Aw-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:X-At-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-At-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
3,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,7075,0,0,7075,0,0,40505,232600
3,1,X-Aw-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,6356,0,40439,232600
4,1,X-At-Bt-Ct:X-At-Bt-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-At-Bt-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-At-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-Aw-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
4,1,X-Aw-Bw-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bw-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:X-At-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Cw:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Cw:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bt-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Cw:X-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Cw:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Cw:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-At-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
4,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,6476,0,0,6476,0,0,48252,230100
4,1,X-Aw-Bw-Cw:Y-Aw-Bw-Cw,0,0,0,0,5595,0,48189,230100
5,1,X-At-Bt-Ct:X-At-Bt-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-At-Bt-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-At-Bt-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-At-Bt-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-At-Bw-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-At-Bw-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:X-Aw-Bt-Ct,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:Y-Aw-Bt-Ct,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:X-Aw-Bt-Cw,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:Y-Aw-Bt-Cw,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:X-Aw-Bw-Cw,0,0,0,0,0,0,0,0
5,1,X-Aw-Bt-Ct:Y-Aw-Bw-Cw,0,0,0,0,0,0,0,0
5,1,X-At-Bw-Ct:X-At-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bw-Ct:Y-At-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bw-Ct:X-Aw-Bw-Ct,0,0,0,0,0,0,0,0
5,1,X-At-Bw-Ct:Y-Aw-Bw-Ct,0,0,0,0,0,0,0,0
